example_id,video_feature_path,audio_feature_path,label
361,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0361.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0361.npy,neutral
362,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0362.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0362.npy,neutral
363,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0363.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0363.npy,neutral
364,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0364.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0364.npy,neutral
365,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0365.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0365.npy,calm
366,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0366.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0366.npy,calm
367,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0367.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0367.npy,calm
368,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0368.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0368.npy,calm
369,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0369.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0369.npy,calm
370,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0370.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0370.npy,calm
371,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0371.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0371.npy,calm
372,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0372.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0372.npy,calm
373,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0373.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0373.npy,happy
374,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0374.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0374.npy,happy
375,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0375.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0375.npy,happy
376,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0376.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0376.npy,happy
377,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0377.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0377.npy,happy
378,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0378.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0378.npy,happy
379,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0379.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0379.npy,happy
380,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0380.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0380.npy,happy
381,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0381.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0381.npy,sad
382,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0382.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0382.npy,sad
383,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0383.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0383.npy,sad
384,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0384.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0384.npy,sad
385,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0385.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0385.npy,sad
386,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0386.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0386.npy,sad
387,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0387.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0387.npy,sad
388,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0388.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0388.npy,sad
389,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0389.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0389.npy,angry
390,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0390.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0390.npy,angry
391,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0391.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0391.npy,angry
392,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0392.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0392.npy,angry
393,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0393.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0393.npy,angry
394,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0394.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0394.npy,angry
395,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0395.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0395.npy,angry
396,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0396.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0396.npy,angry
397,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0397.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0397.npy,afraid
398,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0398.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0398.npy,afraid
399,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0399.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0399.npy,afraid
400,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0400.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0400.npy,afraid
401,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0401.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0401.npy,afraid
402,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0402.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0402.npy,afraid
403,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0403.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0403.npy,afraid
404,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0404.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0404.npy,afraid
405,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0405.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0405.npy,disgusted
406,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0406.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0406.npy,disgusted
407,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0407.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0407.npy,disgusted
408,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0408.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0408.npy,disgusted
409,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0409.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0409.npy,disgusted
410,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0410.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0410.npy,disgusted
411,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0411.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0411.npy,disgusted
412,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0412.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0412.npy,disgusted
413,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0413.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0413.npy,surprised
414,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0414.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0414.npy,surprised
415,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0415.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0415.npy,surprised
416,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0416.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0416.npy,surprised
417,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0417.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0417.npy,surprised
418,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0418.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0418.npy,surprised
419,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0419.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0419.npy,surprised
420,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0420.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0420.npy,surprised
421,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0421.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0421.npy,neutral
422,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0422.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0422.npy,neutral
423,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0423.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0423.npy,neutral
424,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0424.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0424.npy,neutral
425,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0425.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0425.npy,calm
426,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0426.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0426.npy,calm
427,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0427.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0427.npy,calm
428,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0428.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0428.npy,calm
429,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0429.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0429.npy,calm
430,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0430.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0430.npy,calm
431,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0431.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0431.npy,calm
432,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0432.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0432.npy,calm
433,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0433.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0433.npy,happy
434,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0434.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0434.npy,happy
435,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0435.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0435.npy,happy
436,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0436.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0436.npy,happy
437,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0437.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0437.npy,happy
438,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0438.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0438.npy,happy
439,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0439.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0439.npy,happy
440,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0440.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0440.npy,happy
441,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0441.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0441.npy,sad
442,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0442.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0442.npy,sad
443,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0443.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0443.npy,sad
444,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0444.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0444.npy,sad
445,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0445.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0445.npy,sad
446,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0446.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0446.npy,sad
447,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0447.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0447.npy,sad
448,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0448.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0448.npy,sad
449,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0449.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0449.npy,angry
450,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0450.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0450.npy,angry
451,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0451.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0451.npy,angry
452,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0452.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0452.npy,angry
453,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0453.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0453.npy,angry
454,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0454.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0454.npy,angry
455,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0455.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0455.npy,angry
456,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0456.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0456.npy,angry
457,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0457.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0457.npy,afraid
458,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0458.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0458.npy,afraid
459,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0459.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0459.npy,afraid
460,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0460.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0460.npy,afraid
461,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0461.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0461.npy,afraid
462,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0462.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0462.npy,afraid
463,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0463.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0463.npy,afraid
464,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0464.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0464.npy,afraid
465,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0465.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0465.npy,disgusted
466,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0466.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0466.npy,disgusted
467,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0467.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0467.npy,disgusted
468,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0468.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0468.npy,disgusted
469,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0469.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0469.npy,disgusted
470,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0470.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0470.npy,disgusted
471,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0471.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0471.npy,disgusted
472,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0472.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0472.npy,disgusted
473,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0473.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0473.npy,surprised
474,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0474.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0474.npy,surprised
475,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0475.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0475.npy,surprised
476,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0476.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0476.npy,surprised
477,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0477.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0477.npy,surprised
478,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0478.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0478.npy,surprised
479,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0479.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0479.npy,surprised
480,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0480.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0480.npy,surprised
481,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0481.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0481.npy,neutral
482,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0482.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0482.npy,neutral
483,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0483.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0483.npy,neutral
484,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0484.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0484.npy,neutral
485,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0485.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0485.npy,calm
486,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0486.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0486.npy,calm
487,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0487.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0487.npy,calm
488,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0488.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0488.npy,calm
489,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0489.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0489.npy,calm
490,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0490.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0490.npy,calm
491,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0491.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0491.npy,calm
492,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0492.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0492.npy,calm
493,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0493.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0493.npy,happy
494,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0494.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0494.npy,happy
495,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0495.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0495.npy,happy
496,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0496.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0496.npy,happy
497,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0497.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0497.npy,happy
498,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0498.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0498.npy,happy
499,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0499.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0499.npy,happy
500,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0500.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0500.npy,happy
501,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0501.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0501.npy,sad
502,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0502.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0502.npy,sad
503,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0503.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0503.npy,sad
504,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0504.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0504.npy,sad
505,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0505.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0505.npy,sad
506,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0506.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0506.npy,sad
507,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0507.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0507.npy,sad
508,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0508.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0508.npy,sad
509,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0509.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0509.npy,angry
510,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0510.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0510.npy,angry
511,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0511.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0511.npy,angry
512,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0512.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0512.npy,angry
513,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0513.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0513.npy,angry
514,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0514.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0514.npy,angry
515,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0515.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0515.npy,angry
516,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0516.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0516.npy,angry
517,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0517.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0517.npy,afraid
518,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0518.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0518.npy,afraid
519,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0519.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0519.npy,afraid
520,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0520.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0520.npy,afraid
521,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0521.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0521.npy,afraid
522,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0522.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0522.npy,afraid
523,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0523.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0523.npy,afraid
524,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0524.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0524.npy,afraid
525,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0525.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0525.npy,disgusted
526,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0526.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0526.npy,disgusted
527,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0527.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0527.npy,disgusted
528,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0528.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0528.npy,disgusted
529,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0529.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0529.npy,disgusted
530,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0530.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0530.npy,disgusted
531,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0531.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0531.npy,disgusted
532,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0532.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0532.npy,disgusted
533,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0533.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0533.npy,surprised
534,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0534.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0534.npy,surprised
535,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0535.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0535.npy,surprised
536,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0536.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0536.npy,surprised
537,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0537.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0537.npy,surprised
