example_id,video_feature_path,audio_feature_path,label
390,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-06.npy,happy
391,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-07.npy,happy
392,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-08.npy,happy
393,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-09.npy,happy
394,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-10.npy,happy
395,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-11.npy,happy
396,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-12.npy,happy
397,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-13.npy,happy
398,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-14.npy,happy
399,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-15.npy,happy
400,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-16.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-16.npy,happy
401,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-17.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-17.npy,happy
402,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-18.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-18.npy,happy
403,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-19.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-19.npy,happy
404,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-20.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-20.npy,happy
405,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-21.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-21.npy,happy
406,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-22.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-22.npy,happy
407,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-23.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-23.npy,happy
408,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-01-24.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-01-24.npy,happy
409,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-01.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-01.npy,happy
410,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-02.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-02.npy,happy
411,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-03.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-03.npy,happy
412,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-04.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-04.npy,happy
413,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-05.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-05.npy,happy
414,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-06.npy,happy
415,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-07.npy,happy
416,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-08.npy,happy
417,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-09.npy,happy
418,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-10.npy,happy
419,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-11.npy,happy
420,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-12.npy,happy
421,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-13.npy,happy
422,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-14.npy,happy
423,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-15.npy,happy
424,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-16.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-16.npy,happy
425,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-17.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-17.npy,happy
426,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-18.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-18.npy,happy
427,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-19.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-19.npy,happy
428,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-20.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-20.npy,happy
429,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-21.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-21.npy,happy
430,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-22.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-22.npy,happy
431,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-23.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-23.npy,happy
432,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-01-02-24.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-01-02-24.npy,happy
433,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-01.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-01.npy,happy
434,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-02.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-02.npy,happy
435,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-03.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-03.npy,happy
436,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-04.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-04.npy,happy
437,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-05.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-05.npy,happy
438,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-06.npy,happy
439,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-07.npy,happy
440,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-08.npy,happy
441,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-09.npy,happy
442,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-10.npy,happy
443,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-11.npy,happy
444,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-12.npy,happy
445,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-13.npy,happy
446,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-14.npy,happy
447,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-15.npy,happy
448,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-16.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-16.npy,happy
449,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-17.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-17.npy,happy
450,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-18.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-18.npy,happy
451,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-19.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-19.npy,happy
452,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-20.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-20.npy,happy
453,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-21.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-21.npy,happy
454,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-22.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-22.npy,happy
455,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-23.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-23.npy,happy
456,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-01-24.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-01-24.npy,happy
457,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-01.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-01.npy,happy
458,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-02.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-02.npy,happy
459,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-03.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-03.npy,happy
460,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-04.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-04.npy,happy
461,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-05.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-05.npy,happy
462,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-06.npy,happy
463,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-07.npy,happy
464,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-08.npy,happy
465,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-09.npy,happy
466,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-10.npy,happy
467,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-11.npy,happy
468,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-12.npy,happy
469,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-13.npy,happy
470,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-14.npy,happy
471,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-15.npy,happy
472,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-16.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-16.npy,happy
473,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-17.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-17.npy,happy
474,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-18.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-18.npy,happy
475,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-19.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-19.npy,happy
476,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-20.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-20.npy,happy
477,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-21.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-21.npy,happy
478,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-22.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-22.npy,happy
479,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-23.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-23.npy,happy
480,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-03-02-02-02-24.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-03-02-02-02-24.npy,happy
481,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-01.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-01.npy,sad
482,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-02.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-02.npy,sad
483,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-03.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-03.npy,sad
484,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-04.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-04.npy,sad
485,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-05.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-05.npy,sad
486,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-06.npy,sad
487,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-07.npy,sad
488,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-08.npy,sad
489,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-09.npy,sad
490,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-10.npy,sad
491,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-11.npy,sad
492,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-12.npy,sad
493,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-13.npy,sad
494,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-14.npy,sad
495,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-15.npy,sad
496,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-16.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-16.npy,sad
497,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-17.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-17.npy,sad
498,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-18.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-18.npy,sad
499,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-19.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-19.npy,sad
500,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-20.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-20.npy,sad
501,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-21.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-21.npy,sad
502,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-22.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-22.npy,sad
503,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-23.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-23.npy,sad
504,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-01-24.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-01-24.npy,sad
505,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-01.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-01.npy,sad
506,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-02.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-02.npy,sad
507,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-03.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-03.npy,sad
508,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-04.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-04.npy,sad
509,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-05.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-05.npy,sad
510,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-06.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-06.npy,sad
511,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-07.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-07.npy,sad
512,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-08.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-08.npy,sad
513,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-09.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-09.npy,sad
514,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-10.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-10.npy,sad
515,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-11.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-11.npy,sad
516,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-12.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-12.npy,sad
517,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-13.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-13.npy,sad
518,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-14.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-14.npy,sad
519,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/videos/02-01-04-01-01-02-15.npy,/mnt/c/users/admin/desktop/rp/dataset/ravdess/feats/audio/03-01-04-01-01-02-15.npy,sad
